Time,RegD
0:41:02,-0.34549
0:41:04,-0.32724
0:41:06,-0.30705
0:41:08,-0.28687
0:41:10,-0.26668
0:41:12,-0.26106
0:41:14,-0.24892
0:41:16,-0.23234
0:41:18,-0.21577
0:41:20,-0.1992
0:41:22,-0.18631
0:41:24,-0.17482
0:41:26,-0.16115
0:41:28,-0.14665
0:41:30,-0.13524
0:41:32,-0.125
0:41:34,-0.11477
0:41:36,-0.10453
0:41:38,-0.09429
0:41:40,-0.07864
0:41:42,-0.06101
0:41:44,-0.04337
0:41:46,-0.02574
0:41:48,-0.0081
0:41:50,0.00954
0:41:52,0.02717
0:41:54,0.04481
0:41:56,0.06597
0:41:58,0.08842
0:42:00,0.11088
0:42:02,0.13333
0:42:04,0.15668
0:42:06,0.18037
0:42:08,0.20406
0:42:10,0.22774
0:42:12,0.24362
0:42:14,0.25658
0:42:16,0.26954
0:42:18,0.28249
0:42:20,0.29281
0:42:22,0.30216
0:42:24,0.3115
0:42:26,0.32084
0:42:28,0.33018
0:42:30,0.3452
0:42:32,0.36234
0:42:34,0.37947
0:42:36,0.3966
0:42:38,0.42106
0:42:40,0.44828
0:42:42,0.4755
0:42:44,0.49512
0:42:46,0.51564
0:42:48,0.54415
0:42:50,0.57206
0:42:52,0.59975
0:42:54,0.62744
0:42:56,0.6607
0:42:58,0.69609
0:43:00,0.73149
0:43:02,0.76689
0:43:04,0.80228
0:43:06,0.82814
0:43:08,0.85042
0:43:10,0.8727
0:43:12,0.89095
0:43:14,0.90768
0:43:16,0.92441
0:43:18,0.94113
0:43:20,0.95786
0:43:22,0.97459
0:43:24,0.99132
0:43:26,0.99578
0:43:28,0.99561
0:43:30,0.99545
0:43:32,0.99528
0:43:34,0.99512
0:43:36,0.99495
0:43:38,0.99479
0:43:40,0.99462
0:43:42,0.99446
0:43:44,0.99429
0:43:46,0.99412
0:43:48,0.99396
0:43:50,0.99379
0:43:52,0.99363
0:43:54,0.99346
0:43:56,0.9933
0:43:58,0.98607
0:44:00,0.97624
0:44:02,0.96641
0:44:04,0.95141
0:44:06,0.93449
0:44:08,0.91758
0:44:10,0.90067
0:44:12,0.88375
0:44:14,0.86684
0:44:16,0.84993
0:44:18,0.83301
0:44:20,0.8161
0:44:22,0.7994
0:44:24,0.78279
0:44:26,0.76618
0:44:28,0.74957
0:44:30,0.73296
0:44:32,0.71635
0:44:34,0.69974
0:44:36,0.68313
0:44:38,0.66652
0:44:40,0.64991
0:44:42,0.6333
0:44:44,0.61633
0:44:46,0.59922
0:44:48,0.58212
0:44:50,0.56501
0:44:52,0.5479
0:44:54,0.5308
0:44:56,0.51923
0:44:58,0.50974
0:45:00,0.50026
0:45:02,0.49078
0:45:04,0.48129
0:45:06,0.47181
0:45:08,0.46604
0:45:10,0.4617
0:45:12,0.45736
0:45:14,0.45302
0:45:16,0.44868
0:45:18,0.44435
0:45:20,0.44001
0:45:22,0.43567
0:45:24,0.43573
0:45:26,0.43747
0:45:28,0.4392
0:45:30,0.44094
0:45:32,0.44268
0:45:34,0.44442
0:45:36,0.44615
0:45:38,0.44668
0:45:40,0.44676
0:45:42,0.44684
0:45:44,0.44691
0:45:46,0.44699
0:45:48,0.44706
0:45:50,0.44714
0:45:52,0.44721
0:45:54,0.44729
0:45:56,0.45415
0:45:58,0.46351
0:46:00,0.47287
0:46:02,0.48223
0:46:04,0.49426
0:46:06,0.50733
0:46:08,0.5204
0:46:10,0.53348
0:46:12,0.54655
0:46:14,0.55348
0:46:16,0.55811
0:46:18,0.56274
0:46:20,0.56738
0:46:22,0.57201
0:46:24,0.57664
0:46:26,0.58127
0:46:28,0.5859
0:46:30,0.59053
0:46:32,0.59089
0:46:34,0.58963
0:46:36,0.58836
0:46:38,0.5807
0:46:40,0.57064
0:46:42,0.56059
0:46:44,0.54604
0:46:46,0.52982
0:46:48,0.51359
0:46:50,0.49737
0:46:52,0.48115
0:46:54,0.46493
0:46:56,0.4487
0:46:58,0.43248
0:47:00,0.42205
0:47:02,0.41376
0:47:04,0.40547
0:47:06,0.3995
0:47:08,0.39443
0:47:10,0.38937
0:47:12,0.3843
0:47:14,0.37793
0:47:16,0.37105
0:47:18,0.36417
0:47:20,0.35729
0:47:22,0.3568
0:47:24,0.35866
0:47:26,0.37247
0:47:28,0.39086
0:47:30,0.40926
0:47:32,0.43219
0:47:34,0.45679
0:47:36,0.48139
0:47:38,0.506
0:47:40,0.5306
0:47:42,0.5552
0:47:44,0.5798
0:47:46,0.6044
0:47:48,0.62859
0:47:50,0.65263
0:47:52,0.67667
0:47:54,0.70071
0:47:56,0.72475
0:47:58,0.74879
0:48:00,0.77283
0:48:02,0.79033
0:48:04,0.80533
0:48:06,0.82033
0:48:08,0.83533
0:48:10,0.85033
0:48:12,0.86533
0:48:14,0.88033
0:48:16,0.89533
0:48:18,0.91033
0:48:20,0.91768
0:48:22,0.92217
0:48:24,0.92667
0:48:26,0.92147
0:48:28,0.91263
0:48:30,0.90379
0:48:32,0.88895
0:48:34,0.87188
0:48:36,0.8548
0:48:38,0.83773
0:48:40,0.81364
0:48:42,0.78682
0:48:44,0.76001
0:48:46,0.7332
0:48:48,0.70418
0:48:50,0.67436
0:48:52,0.64455
0:48:54,0.61473
0:48:56,0.58491
0:48:58,0.55509
0:49:00,0.53108
0:49:02,0.50932
0:49:04,0.48757
0:49:06,0.47496
0:49:08,0.46579
0:49:10,0.46473
0:49:12,0.46676
0:49:14,0.49101
0:49:16,0.52356
0:49:18,0.55611
0:49:20,0.5651
0:49:22,0.59517
0:49:24,0.63669
0:49:26,0.68375
0:49:28,0.73285
0:49:30,0.80275
0:49:32,0.842
0:49:34,0.86666
0:49:36,0.89133
0:49:38,0.90772
0:49:40,0.92093
0:49:42,0.93413
0:49:44,0.94733
0:49:46,0.95459
0:49:48,0.95964
0:49:50,0.96469
0:49:52,0.96975
0:49:54,0.9748
0:49:56,0.97985
0:49:58,0.98491
0:50:00,0.98703
0:50:02,0.98805
0:50:04,0.98906
0:50:06,0.99007
0:50:08,0.99109
0:50:10,0.9921
0:50:12,0.99311
0:50:14,0.99413
0:50:16,0.99514
0:50:18,0.99616
0:50:20,0.99717
0:50:22,0.99818
0:50:24,0.99846
0:50:26,0.99846
0:50:28,0.99846
0:50:30,0.99846
0:50:32,0.99846
0:50:34,0.99845
0:50:36,0.99845
0:50:38,0.99845
0:50:40,0.99845
0:50:42,0.99845
0:50:44,0.99845
0:50:46,0.99845
0:50:48,0.99844
0:50:50,0.99844
0:50:52,0.99844
0:50:54,0.99844
0:50:56,0.99844
0:50:58,0.99844
0:51:00,0.99844
0:51:02,0.99843
0:51:04,0.99843
0:51:06,0.99843
0:51:08,0.99843
0:51:10,0.99843
0:51:12,0.99843
0:51:14,0.99843
0:51:16,0.99842
0:51:18,0.99842
0:51:20,0.99842
0:51:22,0.99842
0:51:24,0.99842
0:51:26,0.99842
0:51:28,0.99842
0:51:30,0.99841
0:51:32,0.99841
0:51:34,0.99841
0:51:36,0.99841
0:51:38,0.99841
0:51:40,0.99841
0:51:42,0.9984
0:51:44,0.9984
0:51:46,0.9984
0:51:48,0.9984
0:51:50,0.9984
0:51:52,0.9984
0:51:54,0.9984
0:51:56,0.99839
0:51:58,0.99839
0:52:00,0.99839
0:52:02,0.99839
0:52:04,0.99839
0:52:06,0.99839
0:52:08,0.99839
0:52:10,0.99838
0:52:12,0.99838
0:52:14,0.99838
0:52:16,0.99838
0:52:18,0.99838
0:52:20,0.99838
0:52:22,0.99838
0:52:24,0.99837
0:52:26,0.99837
0:52:28,0.99837
0:52:30,0.99837
0:52:32,0.99837
0:52:34,0.99036
0:52:36,0.97925
0:52:38,0.95828
0:52:40,0.93365
0:52:42,0.90901
0:52:44,0.87947
0:52:46,0.84804
0:52:48,0.81661
0:52:50,0.78518
0:52:52,0.75375
0:52:54,0.72858
0:52:56,0.7058
0:52:58,0.68303
0:53:00,0.66193
0:53:02,0.64148
0:53:04,0.62103
0:53:06,0.60058
0:53:08,0.57697
0:53:10,0.55219
0:53:12,0.5274
0:53:14,0.51049
0:53:16,0.49649
0:53:18,0.48249
0:53:20,0.4717
0:53:22,0.46214
0:53:24,0.45258
0:53:26,0.44301
0:53:28,0.42635
0:53:30,0.40699
0:53:32,0.38762
0:53:34,0.35842
0:53:36,0.32539
0:53:38,0.29236
0:53:40,0.256
0:53:42,0.17067
0:53:44,0.08534
0:53:46,0
0:53:48,0
0:53:50,-0.04058
0:53:52,-0.08116
0:53:54,-0.12175
0:53:56,-0.16233
0:53:58,-0.16233
0:54:00,-0.20744
0:54:02,-0.25255
0:54:04,-0.29404
0:54:06,-0.33414
0:54:08,-0.37423
0:54:10,-0.41433
0:54:12,-0.45442
0:54:14,-0.48805
0:54:16,-0.51912
0:54:18,-0.55018
0:54:20,-0.58124
0:54:22,-0.61101
0:54:24,-0.64027
0:54:26,-0.66953
0:54:28,-0.70011
0:54:30,-0.7312
0:54:32,-0.7623
0:54:34,-0.79339
0:54:36,-0.81582
0:54:38,-0.83486
0:54:40,-0.85389
0:54:42,-0.86546
0:54:44,-0.87413
0:54:46,-0.86781
0:54:48,-0.85572
0:54:50,-0.83828
0:54:52,-0.81871
0:54:54,-0.79914
0:54:56,-0.77958
0:54:58,-0.76001
0:55:00,-0.74044
0:55:02,-0.72088
0:55:04,-0.70131
0:55:06,-0.68174
0:55:08,-0.66218
0:55:10,-0.64911
0:55:12,-0.6386
0:55:14,-0.62809
0:55:16,-0.61758
0:55:18,-0.60707
0:55:20,-0.59657
0:55:22,-0.58909
0:55:24,-0.58284
0:55:26,-0.57658
0:55:28,-0.58055
0:55:30,-0.58848
0:55:32,-0.6048
0:55:34,-0.62439
0:55:36,-0.65036
0:55:38,-0.67892
0:55:40,-0.70748
0:55:42,-0.73604
0:55:44,-0.76461
0:55:46,-0.79317
0:55:48,-0.82173
0:55:50,-0.84586
0:55:52,-0.86823
0:55:54,-0.89059
0:55:56,-0.91296
0:55:58,-0.93533
0:56:00,-0.95486
0:56:02,-0.97329
0:56:04,-0.99173
0:56:06,-0.99696
0:56:08,-0.99684
0:56:10,-0.99672
0:56:12,-0.9966
0:56:14,-0.99648
0:56:16,-0.99636
0:56:18,-0.99624
0:56:20,-0.99612
0:56:22,-0.996
0:56:24,-0.99588
0:56:26,-0.99576
0:56:28,-0.99564
0:56:30,-0.99552
0:56:32,-0.9954
0:56:34,-0.99528
0:56:36,-0.99516
0:56:38,-0.99504
0:56:40,-0.99492
0:56:42,-0.99479
0:56:44,-0.99467
0:56:46,-0.99455
0:56:48,-0.99443
0:56:50,-0.99431
0:56:52,-0.99419
0:56:54,-0.99407
0:56:56,-0.99395
0:56:58,-0.99383
0:57:00,-0.99371
0:57:02,-0.99359
0:57:04,-0.99347
0:57:06,-0.99335
0:57:08,-0.99323
0:57:10,-0.99311
0:57:12,-0.99299
0:57:14,-0.99287
0:57:16,-0.99275
0:57:18,-0.99263
0:57:20,-0.99251
0:57:22,-0.99239
0:57:24,-0.99227
0:57:26,-0.99215
0:57:28,-0.99203
0:57:30,-0.99191
0:57:32,-0.98586
0:57:34,-0.97747
0:57:36,-0.96908
0:57:38,-0.96069
0:57:40,-0.9523
0:57:42,-0.94391
0:57:44,-0.93552
0:57:46,-0.92713
0:57:48,-0.92226
0:57:50,-0.91879
0:57:52,-0.91532
0:57:54,-0.91184
0:57:56,-0.90837
0:57:58,-0.9049
0:58:00,-0.90143
0:58:02,-0.90065
0:58:04,-0.90093
0:58:06,-0.9012
0:58:08,-0.90148
0:58:10,-0.89343
0:58:12,-0.88202
0:58:14,-0.87062
0:58:16,-0.85921
0:58:18,-0.83836
0:58:20,-0.8138
0:58:22,-0.78924
0:58:24,-0.76468
0:58:26,-0.7491
0:58:28,-0.73713
0:58:30,-0.72517
0:58:32,-0.71515
0:58:34,-0.7059
0:58:36,-0.69665
0:58:38,-0.6874
0:58:40,-0.67815
0:58:42,-0.6689
0:58:44,-0.65965
0:58:46,-0.64848
0:58:48,-0.63654
0:58:50,-0.63163
0:58:52,-0.62953
0:58:54,-0.62743
0:58:56,-0.63539
0:58:58,-0.64728
0:59:00,-0.66662
0:59:02,-0.68888
0:59:04,-0.71676
0:59:06,-0.74693
0:59:08,-0.77711
0:59:10,-0.80728
0:59:12,-0.83746
0:59:14,-0.86618
0:59:16,-0.89434
0:59:18,-0.9225
0:59:20,-0.95066
0:59:22,-0.97882
0:59:24,-0.99627
0:59:26,-0.99994
0:59:28,-0.99985
0:59:30,-0.99977
0:59:32,-0.99969
0:59:34,-0.9996
0:59:36,-0.99952
0:59:38,-0.99943
0:59:40,-0.99935
0:59:42,-0.99926
0:59:44,-0.99918
0:59:46,-0.99909
0:59:48,-0.99901
0:59:50,-0.98012
0:59:52,-0.95364
0:59:54,-0.88284
0:59:56,-0.82345
0:59:58,-0.77586
1:00:00,-0.72828
1:00:02,-0.6807
1:00:04,-0.63311
1:00:06,-0.58553
1:00:08,-0.53795
1:00:10,-0.49036
1:00:12,-0.44935
1:00:14,-0.4109
1:00:16,-0.37246
1:00:18,-0.34324
1:00:20,-0.3176
1:00:22,-0.30054
1:00:24,-0.28682
1:00:26,-0.28364
1:00:28,-0.28451
1:00:30,-0.29428
1:00:32,-0.30752
1:00:34,-0.32076
1:00:36,-0.34171
1:00:38,-0.36569
1:00:40,-0.38968
1:00:42,-0.41367
1:00:44,-0.43586
1:00:46,-0.45735
1:00:48,-0.47883
1:00:50,-0.50031
1:00:52,-0.5171
1:00:54,-0.53207
1:00:56,-0.54705
1:00:58,-0.56203
1:01:00,-0.577
1:01:02,-0.59198
1:01:04,-0.60172
1:01:06,-0.60938
1:01:08,-0.61705
1:01:10,-0.62471
1:01:12,-0.63238
1:01:14,-0.64004
1:01:16,-0.64771
1:01:18,-0.64732
1:01:20,-0.64364
1:01:22,-0.63997
1:01:24,-0.62991
1:01:26,-0.61733
1:01:28,-0.60476
1:01:30,-0.59218
1:01:32,-0.5796
1:01:34,-0.56702
1:01:36,-0.55659
1:01:38,-0.54702
1:01:40,-0.53745
1:01:42,-0.52787
1:01:44,-0.5183
1:01:46,-0.50873
1:01:48,-0.50935
1:01:50,-0.51404
1:01:52,-0.51873
1:01:54,-0.52342
1:01:56,-0.52932
1:01:58,-0.53569
1:02:00,-0.54207
1:02:02,-0.54845
1:02:04,-0.55482
1:02:06,-0.56925
1:02:08,-0.57423
1:02:10,-0.60678
1:02:12,-0.64034
1:02:14,-0.66909
1:02:16,-0.69784
1:02:18,-0.72659
1:02:20,-0.76438
1:02:22,-0.80578
1:02:24,-0.84719
1:02:26,-0.88859
1:02:28,-0.93
1:02:30,-0.9714
1:02:32,-0.99528
1:02:34,-0.99999
1:02:36,-0.99999
1:02:38,-0.99998
1:02:40,-0.99997
1:02:42,-0.99996
1:02:44,-0.99996
1:02:46,-0.99995
1:02:48,-0.99994
1:02:50,-0.99993
1:02:52,-0.99992
1:02:54,-0.99992
1:02:56,-0.99991
1:02:58,-1
1:03:00,-1
1:03:02,-1
1:03:04,-1
1:03:06,-1
1:03:08,-1
1:03:10,-1
1:03:12,-1
1:03:14,-1
1:03:16,-1
1:03:18,-1
1:03:20,-1
1:03:22,-1
1:03:24,-1
1:03:26,-1
1:03:28,-1
1:03:30,-1
1:03:32,-1
1:03:34,-1
1:03:36,-1
1:03:38,-1
1:03:40,-1
1:03:42,-1
1:03:44,-1
1:03:46,-1
1:03:48,-1
1:03:50,-1
1:03:52,-1
1:03:54,-1
1:03:56,-1
1:03:58,-1
1:04:00,-1
1:04:02,-1
1:04:04,-1
1:04:06,-1
1:04:08,-1
1:04:10,-1
1:04:12,-1
1:04:14,-1
1:04:16,-1
1:04:18,-1
1:04:20,-1
1:04:22,-1
1:04:24,-1
1:04:26,-1
1:04:28,-1
1:04:30,-1
1:04:32,-0.99332
1:04:34,-0.97526
1:04:36,-0.9417
1:04:38,-0.93297
1:04:40,-0.8588
1:04:42,-0.79291
1:04:44,-0.73604
1:04:46,-0.6704
1:04:48,-0.60201
1:04:50,-0.52439
1:04:52,-0.44402
1:04:54,-0.35865
1:04:56,-0.27178
1:04:58,-0.18491
1:05:00,-0.09804
1:05:02,-0.01117
1:05:04,0.0757
1:05:06,0.16257
1:05:08,0.24944
1:05:10,0.32805
1:05:12,0.40415
1:05:14,0.42126
1:05:16,0.52294
1:05:18,0.59839
1:05:20,0.65641
1:05:22,0.73475
1:05:24,0.78328
1:05:26,0.82073
1:05:28,0.84959
1:05:30,0.87578
1:05:32,0.8684
1:05:34,0.88875
1:05:36,0.90452
1:05:38,0.91541
1:05:40,0.9263
1:05:42,0.93719
1:05:44,0.94808
1:05:46,0.95898
1:05:48,0.96451
1:05:50,0.96848
1:05:52,0.97244
1:05:54,0.97641
1:05:56,0.98038
1:05:58,0.98434
1:06:00,0.98831
1:06:02,0.98985
1:06:04,0.99065
1:06:06,0.98128
1:06:08,0.96889
1:06:10,0.94938
1:06:12,0.92773
1:06:14,0.90608
1:06:16,0.88443
1:06:18,0.86278
1:06:20,0.85777
1:06:22,0.8154
1:06:24,0.77508
1:06:26,0.73919
1:06:28,0.70331
1:06:30,0.66743
1:06:32,0.63154
1:06:34,0.59566
1:06:36,0.55978
1:06:38,0.52389
1:06:40,0.48801
1:06:42,0.45756
1:06:44,0.42872
1:06:46,0.39988
1:06:48,0.38091
1:06:50,0.36485
1:06:52,0.34879
1:06:54,0.33273
1:06:56,0.31667
1:06:58,0.30061
1:07:00,0.27622
1:07:02,0.24933
1:07:04,0.22243
1:07:06,0.19554
1:07:08,0.16542
1:07:10,0.13437
1:07:12,0.10331
1:07:14,0.09629
1:07:16,0.04925
1:07:18,0.01203
1:07:20,-0.01772
1:07:22,-0.04746
1:07:24,-0.07721
1:07:26,-0.08411
1:07:28,-0.12028
1:07:30,-0.14329
1:07:32,-0.15905
1:07:34,-0.1748
1:07:36,-0.19056
1:07:38,-0.20077
1:07:40,-0.20934
1:07:42,-0.21792
1:07:44,-0.22649
1:07:46,-0.23507
1:07:48,-0.24045
1:07:50,-0.24491
1:07:52,-0.24936
1:07:54,-0.25382
1:07:56,-0.25828
1:07:58,-0.26274
1:08:00,-0.25801
1:08:02,-0.25043
1:08:04,-0.24285
1:08:06,-0.22423
1:08:08,-0.20217
1:08:10,-0.18012
1:08:12,-0.14908
1:08:14,-0.14071
1:08:16,-0.07709
1:08:18,-0.0216
1:08:20,-0.09217
1:08:22,-0.09754
1:08:24,-0.09195
1:08:26,-0.08636
1:08:28,-0.08077
1:08:30,-0.07518
1:08:32,-0.06959
1:08:34,-0.064
1:08:36,-0.06111
1:08:38,-0.06751
1:08:40,-0.07391
1:08:42,-0.08031
1:08:44,-0.08671
1:08:46,-0.09311
1:08:48,-0.09951
1:08:50,-0.10532
1:08:52,-0.1092
1:08:54,-0.11308
1:08:56,-0.11396
1:08:58,-0.10459
1:09:00,-0.09523
1:09:02,-0.08586
1:09:04,-0.0765
1:09:06,-0.06713
1:09:08,-0.05963
1:09:10,-0.05843
1:09:12,-0.05969
1:09:14,-0.06952
1:09:16,-0.07935
1:09:18,-0.08918
1:09:20,-0.09776
1:09:22,-0.10198
1:09:24,-0.10621
1:09:26,-0.11133
1:09:28,-0.11962
1:09:30,-0.12791
1:09:32,-0.1362
1:09:34,-0.14449
1:09:36,-0.15141
1:09:38,-0.15348
1:09:40,-0.15556
1:09:42,-0.15763
1:09:44,-0.15757
1:09:46,-0.15023
1:09:48,-0.14081
1:09:50,-0.12437
1:09:52,-0.10793
1:09:54,-0.09149
1:09:56,-0.07517
1:09:58,-0.0593
1:10:00,-0.04342
1:10:02,-0.02754
1:10:04,-0.01166
1:10:06,0.00421
1:10:08,0.02009
1:10:10,0.03339
1:10:12,0.03753
1:10:14,0.04166
1:10:16,0.04381
1:10:18,0.03926
1:10:20,0.03471
1:10:22,0.03016
1:10:24,0.02319
1:10:26,0.00776
1:10:28,-0.00767
1:10:30,-0.0227
1:10:32,-0.0363
1:10:34,-0.0499
1:10:36,-0.0635
1:10:38,-0.0771
1:10:40,-0.0907
1:10:42,-0.1043
1:10:44,-0.1179
1:10:46,-0.12926
1:10:48,-0.13258
1:10:50,-0.1359
1:10:52,-0.13922
1:10:54,-0.14254
1:10:56,-0.14455
1:10:58,-0.14207
1:11:00,-0.13959
1:11:02,-0.13712
1:11:04,-0.13464
1:11:06,-0.13216
1:11:08,-0.12968
1:11:10,-0.1272
1:11:12,-0.12473
1:11:14,-0.12225
1:11:16,-0.11977
1:11:18,-0.11971
1:11:20,-0.12804
1:11:22,-0.13637
1:11:24,-0.1447
1:11:26,-0.15437
1:11:28,-0.16865
1:11:30,-0.18294
1:11:32,-0.19722
1:11:34,-0.2115
1:11:36,-0.22579
1:11:38,-0.24007
1:11:40,-0.25435
1:11:42,-0.26864
1:11:44,-0.28633
1:11:46,-0.3092
1:11:48,-0.31321
1:11:50,-0.33162
1:11:52,-0.35191
1:11:54,-0.37221
1:11:56,-0.3925
1:11:58,-0.41279
1:12:00,-0.43308
1:12:02,-0.45338
1:12:04,-0.47367
1:12:06,-0.49173
1:12:08,-0.50192
1:12:10,-0.51212
1:12:12,-0.51896
1:12:14,-0.51395
1:12:16,-0.50585
1:12:18,-0.48662
1:12:20,-0.46353
1:12:22,-0.42728
1:12:24,-0.38714
1:12:26,-0.33297
1:12:28,-0.2788
1:12:30,-0.22462
1:12:32,-0.1687
1:12:34,-0.10662
1:12:36,-0.04453
1:12:38,0.02018
1:12:40,0.09388
1:12:42,0.16758
1:12:44,0.25822
1:12:46,0.37569
1:12:48,0.39136
1:12:50,0.46124
1:12:52,0.53112
1:12:54,0.59722
1:12:56,0.64684
1:12:58,0.67985
1:13:00,0.69642
1:13:02,0.71299
1:13:04,0.72956
1:13:06,0.74281
1:13:08,0.74439
1:13:10,0.74596
1:13:12,0.74469
1:13:14,0.73349
1:13:16,0.71944
1:13:18,0.69512
1:13:20,0.67081
1:13:22,0.64649
1:13:24,0.62218
1:13:26,0.59786
1:13:28,0.57355
1:13:30,0.54923
1:13:32,0.52492
1:13:34,0.5006
1:13:36,0.47795
1:13:38,0.46108
1:13:40,0.44421
1:13:42,0.42735
1:13:44,0.41048
1:13:46,0.39699
1:13:48,0.39552
1:13:50,0.39405
1:13:52,0.39478
1:13:54,0.40305
1:13:56,0.41437
1:13:58,0.4363
1:14:00,0.45823
1:14:02,0.48016
1:14:04,0.50209
1:14:06,0.52405
1:14:08,0.54612
1:14:10,0.5682
1:14:12,0.59027
1:14:14,0.61235
1:14:16,0.63442
1:14:18,0.65649
1:14:20,0.67857
1:14:22,0.70064
1:14:24,0.72271
1:14:26,0.74479
1:14:28,0.76566
1:14:30,0.78234
1:14:32,0.79902
1:14:34,0.81277
1:14:36,0.81648
1:14:38,0.81792
1:14:40,0.81146
1:14:42,0.805
1:14:44,0.79501
1:14:46,0.7775
1:14:48,0.77412
1:14:50,0.75912
1:14:52,0.74037
1:14:54,0.70833
1:14:56,0.67629
1:14:58,0.64425
1:15:00,0.61221
1:15:02,0.58017
1:15:04,0.54813
1:15:06,0.51472
1:15:08,0.4765
1:15:10,0.43827
1:15:12,0.40005
1:15:14,0.36284
1:15:16,0.32918
1:15:18,0.29552
1:15:20,0.26186
1:15:22,0.22975
1:15:24,0.20303
1:15:26,0.1763
1:15:28,0.14957
1:15:30,0.12284
1:15:32,0.09611
1:15:34,0.06938
1:15:36,0.04492
1:15:38,0.02818
1:15:40,0.01145
1:15:42,-0.00214
1:15:44,-0.00446
1:15:46,-0.00678
1:15:48,-0.00645
1:15:50,0.00294
1:15:52,0.01467
1:15:54,0.03482
1:15:56,0.05496
1:15:58,0.07773
1:16:00,0.10954
1:16:02,0.14136
1:16:04,0.17318
1:16:06,0.20425
1:16:08,0.23268
1:16:10,0.26112
1:16:12,0.28658
1:16:14,0.30164
1:16:16,0.3167
1:16:18,0.32843
1:16:20,0.32877
1:16:22,0.32912
1:16:24,0.32946
1:16:26,0.3298
1:16:28,0.33014
1:16:30,0.33049
1:16:32,0.33083
1:16:34,0.33117
1:16:36,0.33151
1:16:38,0.33186
1:16:40,0.3322
1:16:42,0.33254
1:16:44,0.33183
1:16:46,0.3275
1:16:48,0.32068
1:16:50,0.30511
1:16:52,0.28954
1:16:54,0.27397
1:16:56,0.25599
1:16:58,0.22243
1:17:00,0.19554
1:17:02,0.16542
1:17:04,0.13437
1:17:06,0.10331
1:17:08,0.09629
1:17:10,0.04925
1:17:12,0.01203
1:17:14,-0.01772
1:17:16,-0.04746
1:17:18,-0.07721
1:17:20,-0.08411
1:17:22,-0.12028
1:17:24,-0.14329
1:17:26,-0.15905
1:17:28,-0.1748
1:17:30,-0.19056
1:17:32,-0.20077
1:17:34,-0.20934
1:17:36,-0.21792
1:17:38,-0.22649
1:17:40,-0.23507
1:17:42,-0.24045
1:17:44,-0.24491
1:17:46,-0.24936
1:17:48,-0.25382
1:17:50,-0.25828
1:17:52,-0.26274
1:17:54,-0.25801
1:17:56,-0.25043
1:17:58,-0.24285
1:18:00,-0.22423
1:18:02,-0.20217
1:18:04,-0.18012
1:18:06,-0.14908
1:18:08,-0.14071
1:18:10,-0.07709
1:18:12,-0.0216
1:18:14,0.02466
1:18:16,0.07092
1:18:18,0.11718
1:18:20,0.16344
1:18:22,0.2097
1:18:24,0.25595
1:18:26,0.30221
1:18:28,0.34511
1:18:30,0.38695
1:18:32,0.42878
1:18:34,0.47062
1:18:36,0.5052
1:18:38,0.53754
1:18:40,0.56987
1:18:42,0.59456
1:18:44,0.61682
1:18:46,0.63908
1:18:48,0.66134
1:18:50,0.67515
1:18:52,0.68621
1:18:54,0.69726
1:18:56,0.70788
1:18:58,0.71835
1:19:00,0.72882
1:19:02,0.73929
1:19:04,0.75514
1:19:06,0.77269
1:19:08,0.77691
1:19:10,0.80236
1:19:12,0.81897
1:19:14,0.83015
1:19:16,0.84134
1:19:18,0.85253
1:19:20,0.8513
1:19:22,0.84597
1:19:24,0.83183
1:19:26,0.81495
1:19:28,0.79189
1:19:30,0.76683
1:19:32,0.74177
1:19:34,0.72569
1:19:36,0.71253
1:19:38,0.70977
1:19:40,0.7104
1:19:42,0.71104
1:19:44,0.72297
1:19:46,0.73846
1:19:48,0.75394
1:19:50,0.76943
1:19:52,0.79038
1:19:54,0.81307
1:19:56,0.83576
1:19:58,0.85844
1:20:00,0.88113
1:20:02,0.90382
1:20:04,0.00633
1:20:06,0.00628
1:20:08,-0.00434
1:20:10,-0.01892
1:20:12,-0.04334
1:20:14,-0.07157
1:20:16,-0.09979
1:20:18,-0.13112
1:20:20,-0.16364
1:20:22,-0.19615
1:20:24,-0.22867
1:20:26,-0.26119
1:20:28,-0.29371
1:20:30,-0.32622
1:20:32,-0.34946
1:20:34,-0.36929
1:20:36,-0.38911
1:20:38,-0.40184
1:20:40,-0.41182
1:20:42,-0.4218
1:20:44,-0.43177
1:20:46,-0.43439
1:20:48,-0.43426
1:20:50,-0.43414
1:20:52,-0.42454
1:20:54,-0.41137
1:20:56,-0.39819
1:20:58,-0.38502
1:21:00,-0.37184
1:21:02,-0.35867
1:21:04,-0.34549
1:21:06,-0.32724
1:21:08,-0.30705
1:21:10,-0.28687
1:21:12,-0.26668
1:21:14,-0.26106
1:21:16,-0.24892
1:21:18,-0.23234
1:21:20,-0.21577
1:21:22,-0.1992
1:21:24,-0.18631
1:21:26,-0.17482
1:21:28,-0.16115
1:21:30,-0.14665
1:21:32,-0.13524
1:21:34,-0.125
1:21:36,-0.11477
1:21:38,-0.10453
1:21:40,-0.09429
1:21:42,-0.07864
1:21:44,-0.06101
1:21:46,-0.04337
1:21:48,-0.02574
1:21:50,-0.0081
1:21:52,0.00954
1:21:54,0.02717
1:21:56,0.04481
1:21:58,0.06597
1:22:00,0.08842
1:22:02,0.11088
1:22:04,0.13333
